종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"131760","파인텍","KOSDAQ","기계·장비","800","-17","-2.08","34745266400"
"065690","파커스","KOSDAQ","화학","1053","-1","-0.09","14793945543"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","215000","8000","3.86","1501475935000"
"091700","파트론","KOSDAQ","전기·전자","6980","-30","-0.43","411249133720"
"032800","판타지오","KOSDAQ","오락·문화","163","0","0.00","37455002922"
"318010","팜스빌","KOSDAQ","음식료·담배","5740","120","2.14","45514400120"
"027710","팜스토리","KOSDAQ","음식료·담배","1301","-8","-0.61","144952996600"
"225590","패션플랫폼","KOSDAQ","섬유·의류","858","-30","-3.38","22854299754"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","491","-1","-0.20","32890074445"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","2180","40","1.87","60373085680"
"222110","팬젠","KOSDAQ","제약","5000","170","3.52","57377980000"
"271830","팸텍","KOSDAQ","기계·장비","2050","-65","-3.07","60454914100"
"263750","펄어비스","KOSDAQ","출판·매체복제","37500","950","2.60","2409294562500"
"251970","펌텍코리아","KOSDAQ","화학","33700","-1250","-3.58","417880000000"
"168360","펨트론","KOSDAQ","기계·장비","7460","0","0.00","158810598640"
"087010","펩트론","KOSDAQ","제약","89800","-3700","-3.96","1855030030000"
"064800","포니링크","KOSDAQ","유통","1322","-151","-10.25","168961247956"
"119500","포메탈","KOSDAQ","금속","2830","-70","-2.41","33527666560"
"389140","포바이포","KOSDAQ","오락·문화","5220","-200","-3.69","58008476700"
"105760","포스뱅크","KOSDAQ","기계·장비","6410","-100","-1.54","60638503850"
"009520","포스코엠텍","KOSDAQ","금속","15660","-90","-0.57","652124728980"
"189690","포시에스","KOSDAQ","출판·매체복제","2250","-20","-0.88","61474430250"
"318020","포인트모바일","KOSDAQ","전기·전자","4090","-160","-3.76","51788692480"
"256630","포인트엔지니어링","KOSDAQ","금속","1227","-25","-2.00","71162407344"
"331380","포커스에이치엔에스","KOSDAQ","전기·전자","3355","-135","-3.87","76243891460"
"472850","폰드그룹","KOSDAQ","섬유·의류","6190","-290","-4.48","200208945270"
"039980","폴라리스AI","KOSDAQ","일반서비스","2310","105","4.76","166672914870"
"041910","폴라리스AI파마","KOSDAQ","제약","6530","-80","-1.21","88165493710"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1265","19","1.52","68832714445"
"041020","폴라리스오피스","KOSDAQ","출판·매체복제","4980","310","6.64","247632980040"
"114630","폴라리스우노","KOSDAQ","화학","519","-2","-0.38","40356167412"
"290720","푸드나무","KOSDAQ","유통","3280","70","2.18","43962030240"
"005670","푸드웰","KOSDAQ","음식료·담배","4950","-110","-2.17","49500000000"
"094940","푸른기술","KOSDAQ","전기·전자","6180","80","1.31","51673365480"
"057880","푸른소나무","KOSDAQ","유통","8790","0","0.00","216061434720"
"007330","푸른저축은행","KOSDAQ","금융","8690","-50","-0.57","131069532000"
"093380","풍강","KOSDAQ","금속","2705","-70","-2.52","26723541665"
"023900","풍국주정","KOSDAQ","음식료·담배","10060","-90","-0.89","126756000000"
"371950","풍원정밀","KOSDAQ","전기·전자","10220","-350","-3.31","215033787360"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","15680","-220","-1.38","128291094400"
"445180","퓨릿","KOSDAQ","화학","6190","-210","-3.28","103801273720"
"151910","퓨처코어","KOSDAQ","전기·전자","640","0","0.00","121645902080"
"220100","퓨쳐켐","KOSDAQ","제약","25400","-3050","-10.72","561394737000"
"035200","프럼파스트","KOSDAQ","화학","2760","5","0.18","26856428400"
"334970","프레스티지바이오로직스","KOSDAQ","제약","7250","60","0.83","561277868250"
"321260","프로이천","KOSDAQ","전기·전자","2030","-60","-2.87","57229930520"
"053610","프로텍","KOSDAQ","기계·장비","31800","150","0.47","349800000000"
"303360","프로티아","KOSDAQ","의료·정밀기기","2730","-30","-1.09","35154796950"
"377220","프롬바이오","KOSDAQ","음식료·담배","2140","-10","-0.47","60583400000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","3300","-5","-0.15","38327935800"
"053160","프리엠스","KOSDAQ","전기·전자","12990","90","0.70","77940000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","1831","-39","-2.09","47746701364"
"041590","플래스크","KOSDAQ","건설","789","0","0.00","103917099150"
"367000","플래티어","KOSDAQ","출판·매체복제","4635","-135","-2.83","38879339445"
"075130","플랜티넷","KOSDAQ","일반서비스","1998","1","0.05","33211395360"
"237820","플레이디","KOSDAQ","일반서비스","6290","-350","-5.27","80682710600"
"023770","플레이위드","KOSDAQ","출판·매체복제","3985","-215","-5.12","34935777700"
"019570","플루토스","KOSDAQ","금융","376","6","1.62","19728735792"
"300080","플리토","KOSDAQ","일반서비스","14610","-560","-3.69","80381546370"
"033790","피노","KOSDAQ","출판·매체복제","8110","-140","-1.70","185092908000"
"032580","피델릭스","KOSDAQ","전기·전자","1413","-1","-0.07","46815606432"
"051380","피씨디렉트","KOSDAQ","유통","2750","-15","-0.54","42185198000"
"241820","피씨엘","KOSDAQ","제약","928","45","5.10","54911585376"
"237750","피앤씨테크","KOSDAQ","전기·전자","4495","-85","-1.86","29202217000"
"460940","피앤에스미캐닉스","KOSDAQ","의료·정밀기기","12470","-50","-0.40","80702597800"
"319660","피에스케이","KOSDAQ","기계·장비","20250","-250","-1.22","586575958500"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","50600","-700","-1.36","1091057187000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3695","55","1.51","71574636735"
"043370","피에이치에이","KOSDAQ","운송장비·부품","10220","40","0.39","214620000000"
"239890","피엔에이치테크","KOSDAQ","화학","6790","-70","-1.02","67463776450"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","2375","-40","-1.66","71275118000"
"137400","피엔티","KOSDAQ","기계·장비","50800","-400","-0.78","1206148768800"
"257370","피엔티엠에스","KOSDAQ","기계·장비","4590","-370","-7.46","57397311990"
"147760","피엠티","KOSDAQ","의료·정밀기기","3400","35","1.04","36787544400"
"128660","피제이메탈","KOSDAQ","금속","3260","-30","-0.91","80858982940"
"006140","피제이전자","KOSDAQ","의료·정밀기기","5000","-160","-3.10","75000000000"
"376180","피코그램","KOSDAQ","기타제조","3210","-90","-2.73","59357323380"
"304840","피플바이오","KOSDAQ","제약","4185","445","11.90","88259406840"
"087600","픽셀플러스","KOSDAQ","전기·전자","6930","-60","-0.86","56594246940"
"291810","핀텔","KOSDAQ","출판·매체복제","1982","-8","-0.40","22510985184"
"378340","필에너지","KOSDAQ","기계·장비","15050","-120","-0.79","320352524100"
"161580","필옵틱스","KOSDAQ","기계·장비","20500","-1350","-6.18","468285190000"
"347770","핌스","KOSDAQ","전기·전자","2270","10","0.44","51885485340"
"163730","핑거","KOSDAQ","출판·매체복제","10600","230","2.22","99222444800"
"417180","핑거스토리","KOSDAQ","일반서비스","2440","-60","-2.40","41031549960"
"446750","하나26호스팩","KOSDAQ","금융","2135","10","0.47","12874050000"
"448370","하나27호스팩","KOSDAQ","금융","2135","0","0.00","11998700000"
"454750","하나28호스팩","KOSDAQ","금융","2065","-20","-0.96","14872130000"
"454640","하나29호스팩","KOSDAQ","금융","2135","-5","-0.23","11531135000"
"469880","하나30호스팩","KOSDAQ","금융","2055","0","0.00","15011775000"
"469900","하나31호스팩","KOSDAQ","금융","2070","-10","-0.48","11602350000"
"475240","하나32호스팩","KOSDAQ","금융","2160","-15","-0.69","6912000000"
"475250","하나33호스팩","KOSDAQ","금융","2135","-10","-0.47","7899500000"
"406760","하나금융21호스팩","KOSDAQ","금융","2075","0","0.00","15375750000"
"418170","하나금융22호스팩","KOSDAQ","금융","2335","80","3.55","14033350000"
"435620","하나금융25호스팩","KOSDAQ","금융","10380","-10","-0.10","44654760000"
"299030","하나기술","KOSDAQ","기계·장비","27250","-50","-0.18","217861297500"
"067310","하나마이크론","KOSDAQ","전기·전자","10390","-80","-0.76","683089469440"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","28650","-400","-1.38","566630360100"
"136480","하림","KOSDAQ","음식료·담배","2825","-10","-0.35","300042408150"
"003380","하림지주","KOSDAQ","금융","5170","10","0.19","579069060570"
"450330","하스","KOSDAQ","제약","7950","-190","-2.33","62296271550"
"101670","하이드로리튬","KOSDAQ","금속","1584","-82","-4.92","81879583104"
"365590","하이딥","KOSDAQ","전기·전자","847","-35","-3.97","122346870723"
"149980","하이로닉","KOSDAQ","의료·정밀기기","6940","260","3.89","129044879220"
"013030","하이록코리아","KOSDAQ","금속","22650","-300","-1.31","291189532500"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","17790","-1310","-6.86","265820172480"
"106080","하이소닉","KOSDAQ","전기·전자","6100","110","1.84","95986336500"
"450050","하이제8호스팩","KOSDAQ","금융","2090","-10","-0.48","10479260000"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","7190","-240","-3.23","222084720000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","1805","-27","-1.47","33754512605"
"106190","하이텍팜","KOSDAQ","제약","15170","-130","-0.85","161305234410"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","1215","-15","-1.22","129618299520"
"066130","하츠","KOSDAQ","전기·전자","5050","-90","-1.75","64640000000"
"004590","한국가구","KOSDAQ","유통","3690","-5","-0.14","55350000000"
"039340","한국경제TV","KOSDAQ","일반서비스","5480","50","0.92","126040000000"
"034950","한국기업평가","KOSDAQ","일반서비스","85600","400","0.47","388667998400"
"222980","한국맥널티","KOSDAQ","음식료·담배","3790","45","1.20","41809320570"
"256840","한국비엔씨","KOSDAQ","제약","4885","-145","-2.88","331752284055"
"219750","한국비티비","KOSDAQ","의료·정밀기기","967","0","0.00","63267797795"
"025550","한국선재","KOSDAQ","금속","2810","20","0.72","65473000000"
"017890","한국알콜","KOSDAQ","화학","8950","-100","-1.10","193371552000"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"063570","한국전자금융","KOSDAQ","일반서비스","4975","-125","-2.45","169884946800"
"041460","한국전자인증","KOSDAQ","출판·매체복제","3375","-50","-1.46","64125000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2315","-65","-2.73","19455260000"
"039740","한국정보공학","KOSDAQ","유통","2680","-15","-0.56","21489303960"
"053300","한국정보인증","KOSDAQ","출판·매체복제","3795","-55","-1.43","161064964995"
"025770","한국정보통신","KOSDAQ","일반서비스","8070","-10","-0.12","302175266970"
"458610","한국제12호스팩","KOSDAQ","금융","2185","5","0.23","9242550000"
"464440","한국제13호스팩","KOSDAQ","금융","2145","10","0.47","9266400000"
"477530","한국제14호스팩","KOSDAQ","금융","2275","0","0.00","10942750000"
"479880","한국제15호스팩","KOSDAQ","금융","2035","-10","-0.49","13980450000"
"062970","한국첨단소재","KOSDAQ","전기·전자","1991","-9","-0.45","19648002319"
"023760","한국캐피탈","KOSDAQ","금융","561","-6","-1.06","177056972136"
"054040","한국컴퓨터","KOSDAQ","전기·전자","4760","-45","-0.94","76499340400"
"021650","한국큐빅","KOSDAQ","화학","2450","0","0.00","40058879350"
"032300","한국파마","KOSDAQ","제약","21250","-300","-1.39","231767396250"
"037230","한국팩키지","KOSDAQ","종이·목재","1993","0","0.00","59392051711"
"030520","한글과컴퓨터","KOSDAQ","출판·매체복제","17150","-130","-0.75","414682609600"
"052600","한네트","KOSDAQ","일반서비스","3850","-50","-1.28","44520245000"
"256150","한독크린텍","KOSDAQ","기계·장비","6700","-300","-4.29","56246500000"
"092460","한라IMS","KOSDAQ","운송장비·부품","6390","-10","-0.16","109330855200"
"452190","한빛레이저","KOSDAQ","기계·장비","4170","-125","-2.91","96588696690"
"047080","한빛소프트","KOSDAQ","출판·매체복제","1327","-22","-1.63","32939274374"
"452280","한선엔지니어링","KOSDAQ","금속","8720","-90","-1.02","148261800000"
"066980","한성크린텍","KOSDAQ","일반서비스","2090","-70","-3.24","108544411250"
"114810","한솔아이원스","KOSDAQ","기계·장비","6820","-110","-1.59","198551846680"
"070590","한솔인티큐브","KOSDAQ","일반서비스","1051","-81","-7.16","14587376571"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","100580954580"
"042520","한스바이오메드","KOSDAQ","제약","8530","-10","-0.12","115379910510"
"430690","한싹","KOSDAQ","출판·매체복제","4605","-185","-3.86","50172980835"
"078350","한양디지텍","KOSDAQ","전기·전자","11660","340","3.00","177749494120"
"045100","한양이엔지","KOSDAQ","일반서비스","16510","-150","-0.90","297180000000"
"320000","한울반도체","KOSDAQ","기계·장비","2700","-160","-5.59","75507192900"
"091440","한울소재과학","KOSDAQ","전기·전자","5020","85","1.72","73325488420"
"024740","한일단조","KOSDAQ","운송장비·부품","3540","110","3.21","111625212840"
"005860","한일사료","KOSDAQ","음식료·담배","4060","-55","-1.34","159978961100"
"007770","한일화학","KOSDAQ","화학","11710","-340","-2.82","41102100000"
"198940","한주라이트메탈","KOSDAQ","금속","970","-22","-2.22","37755288660"
"058450","한주에이알티","KOSDAQ","화학","2380","-15","-0.63","34396876220"
"107640","한중엔시에스","KOSDAQ","전기·전자","39200","-1400","-3.45","350798683200"
"079170","한창산업","KOSDAQ","금속","7730","60","0.78","40196000000"
"054920","한컴위드","KOSDAQ","출판·매체복제","2480","15","0.61","69978360880"
"457370","한켐","KOSDAQ","화학","16070","-930","-5.47","128996043380"
"002680","한탑","KOSDAQ","음식료·담배","701","4","0.57","22654076099"
"430460","한화플러스제3호스팩","KOSDAQ","금융","2155","20","0.94","12757600000"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2180","65","3.07","11030800000"
"034810","해성산업","KOSDAQ","금융","6700","-70","-1.03","218130941900"
"03481K","해성산업1우","KOSDAQ","금융","7820","40","0.51","10861370040"
"059270","해성에어로보틱스","KOSDAQ","금속","6000","-340","-5.36","66844794000"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","1090","-8","-0.73","27743985820"
"220180","핸디소프트","KOSDAQ","출판·매체복제","3000","-170","-5.36","58224000000"
"900270","헝셩그룹","KOSDAQ","금융","323","-20","-5.83","49187194528"
"214180","헥토이노베이션","KOSDAQ","일반서비스","12430","0","0.00","164786809550"
"234340","헥토파이낸셜","KOSDAQ","일반서비스","15800","-250","-1.56","149357400000"
"084990","헬릭스미스","KOSDAQ","일반서비스","3525","-100","-2.76","162477109425"
"187660","현대ADM","KOSDAQ","일반서비스","3800","-60","-1.55","82977750000"
"170030","현대공업","KOSDAQ","운송장비·부품","5220","-40","-0.76","80074800000"
"319400","현대무벡스","KOSDAQ","기계·장비","3060","-105","-3.32","360287637480"
"048410","현대바이오","KOSDAQ","화학","17110","190","1.12","681347712880"
"052260","현대바이오랜드","KOSDAQ","화학","5180","-30","-0.58","155400000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8200","600","7.89","146910740800"
"039010","현대에이치티","KOSDAQ","전기·전자","5960","60","1.02","51405000000"
"090850","현대이지웰","KOSDAQ","일반서비스","5030","-30","-0.59","119444195830"
"460930","현대힘스","KOSDAQ","운송장비·부품","9840","-170","-1.70","347685290640"
"092300","현우산업","KOSDAQ","전기·전자","2845","25","0.89","53124161520"
"138360","협진","KOSDAQ","기계·장비","818","-12","-1.45","39548866864"
"011080","형지I&C","KOSDAQ","섬유·의류","604","1","0.17","15404031856"
"060560","홈센타홀딩스","KOSDAQ","유통","734","-11","-1.48","93709431350"
"064240","홈캐스트","KOSDAQ","유통","2700","-10","-0.37","94602632400"
"039610","화성밸브","KOSDAQ","기계·장비","9750","-160","-1.61","101501400000"
"126640","화신정공","KOSDAQ","운송장비·부품","1309","-43","-3.18","47613418083"
"127980","화인써키트","KOSDAQ","전기·전자","6650","-120","-1.77","78740548600"
"061250","화일약품","KOSDAQ","제약","1343","-33","-2.40","103246686636"
"097870","효성오앤비","KOSDAQ","화학","6160","-20","-0.32","52298400000"
"290270","휴네시온","KOSDAQ","출판·매체복제","3625","-15","-0.41","34827811000"
"353190","휴럼","KOSDAQ","음식료·담배","774","2","0.26","30478897080"
"192410","휴림네트웍스","KOSDAQ","전기·전자","2385","5","0.21","33951739050"
"090710","휴림로봇","KOSDAQ","기계·장비","1074","-19","-1.74","117735279210"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","543","-10","-1.81","29436214077"
"205470","휴마시스","KOSDAQ","제약","1505","-17","-1.12","194709388545"
"115160","휴맥스","KOSDAQ","전기·전자","1723","7","0.41","75760523652"
"028080","휴맥스홀딩스","KOSDAQ","일반서비스","2975","-55","-1.82","37418080350"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","4700","20","0.43","101121872400"
"200670","휴메딕스","KOSDAQ","제약","30800","-650","-2.07","345881844000"
"065510","휴비츠","KOSDAQ","의료·정밀기기","8770","-170","-1.90","106637683670"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","149972154360"
"263920","휴엠앤씨","KOSDAQ","기타제조","1013","-4","-0.39","49682720742"
"243070","휴온스","KOSDAQ","제약","27450","-350","-1.26","328841804250"
"084110","휴온스글로벌","KOSDAQ","제약","35900","-850","-2.31","453111562800"
"145020","휴젤","KOSDAQ","제약","268500","500","0.19","3384182860500"
"024060","흥구석유","KOSDAQ","유통","17000","-670","-3.79","255000000000"
"010240","흥국","KOSDAQ","기계·장비","4895","-50","-1.01","60319596920"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1804","-10","-0.55","72408639908"
"037440","희림","KOSDAQ","일반서비스","4530","25","0.55","63068811750"
"238490","힘스","KOSDAQ","기계·장비","4310","-90","-2.05","48755737160"
